LOCATION,X,Y,fe_exists
DELRIDGE WAY SW BETWEEN SW TRENTON ST AND 21ST S AVE SW,-122.36048459133801,47.52399655340921,1
16TH AVE NE BETWEEN NE 55TH ST AND NE 56TH ST,-122.310748731519,47.668990181407395,1
NE 143RD ST BETWEEN 12TH AVE NE AND 15TH AVE NE,-122.31407084851,47.7321386162891,1
25TH AVE E BETWEEN E LEE ST AND E GALER ST,-122.300297714696,47.631767563938595,1
11TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,-122.370758591587,47.669048479082406,1
MARION ST AND MINOR AVE,-122.323376623834,47.6090889381431,1
SW FINDLAY ST BETWEEN 42ND AVE SW AND CALIFORNIA AVE SW,-122.386307919047,47.5521007497049,1
LATONA AVE NE BETWEEN NE 64TH ST AND NE 65TH E ST,-122.32544282519599,47.6755189720331,1
M L KING JR ER WAY S BETWEEN S GRAHAM ST AND S EDDY ST,-122.28528110414801,47.5456939754522,1
E REPUBLICAN ST BETWEEN BELLEVUE AVE E AND SUMMIT AVE E,-122.325951876049,47.623135947833994,1
26TH AVE NE BETWEEN NE 70TH ST AND NE 72ND ST,-122.29961302902299,47.680186103958796,1
AURORA AVE N AND N 93RD ST,-122.344590807641,47.6963600951054,1
12TH AVE AND E YESLER WAY,-122.31678189326,47.6016933678319,1
LAKE CITY WAY NE BETWEEN NE 133RD ST AND NE 135TH ST,-122.29237884635599,47.72558660407,1
20TH AVE NE AND LAKE CITY WAY NE,-122.306848535576,47.691236166631604,1
6TH AVE BETWEEN MADISON ST AND SPRING ST,-122.331014705832,47.607372282849795,1
12TH AVE BETWEEN E MARION ST AND E SPRING ST,-122.316779121606,47.6109788440843,1
NW 56TH ST BETWEEN 26TH AVE NW AND 28TH AVE NW,-122.39150834277001,47.6694612827882,1
JEFFERSON ST BETWEEN DEAD END 2 AND 9TH AVE,-122.324653839151,47.604608300270996,1
25TH AVE NE AND NE 54TH ST,-122.30061611359501,47.6679783529568,1
22ND AVE S BETWEEN S COLLEGE ST AND S BAYVIEW ST,-122.304280305342,47.5819810956435,1
2ND AVE AND JAMES ST,-122.332519439884,47.602305601181094,1
5TH AVE AND BLANCHARD ST,-122.34177489647101,47.61526498399079,1
UNIVERSITY WAY NE BETWEEN NE 52ND ST AND NE 55TH ST,-122.31303423754801,47.6674901635496,1
29TH AVE S AND S GRAHAM ST,-122.295819741184,47.546252213854,1
BELLEVUE AVE E AND E REPUBLICAN ST,-122.3265919233,47.623134196906996,1
35TH AVE SW BETWEEN SW GRAHAM ST AND SW MORGAN ST,-122.376422539205,47.545594645768396,1
6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,-122.333098121126,47.60965502959311,1
TERRY AVE BETWEEN ALDER ST AND TERRACE ST,-122.322010241134,47.6042329327014,1
BATTERY ST TUNNEL NB BETWEEN ALASKAN WY VI NB AND AURORA AVE N,,,0
HARVARD AVE AND E DENNY WAY,-122.322186801194,47.618733374491704,1
4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,-122.33453997209999,47.607871428715896,1
S MYRTLE ST BETWEEN BEACON ER AVE S AND S MYRTLE PL,-122.29375104803002,47.538912488913795,1
E ROANOKE ST BETWEEN 22ND AVE E AND EAST MONTLAKE PL E,-122.30341567889799,47.6431594622897,1
STEWART ST AND YALE AVE,-122.33099941022499,47.6182737631016,1
BEACON ER AVE S BETWEEN S EDDY ST AND S MORGAN ST,-122.29991849771002,47.545013652280204,1
FREMONT AVE N AND N 80TH ST,-122.34990541087099,47.6869390830484,1
51ST AVE S BETWEEN S FLETCHER ST AND S CAMBRIDGE ST,-122.270000897223,47.518652946947796,1
BOREN AVE AND PINE ST,-122.329822432775,47.6144572420572,1
AURORA AVE N BETWEEN N 130TH ST AND N 135TH ST,-122.344996835107,47.7250355521469,1
30TH AVE SW AND SW GENESEE ST,-122.37080770748,47.5647139670996,1
S RAYMOND ST BETWEEN 42ND AVE S AND 44TH AVE S,-122.279477387677,47.5481817073127,1
32ND AVE S BETWEEN S FRONTENAC ST AND S MYRTLE ST,-122.29090433671301,47.539467143629295,1
E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E,-122.31204799297899,47.62050126918489,1
M L KING JR WAY S AND S HOLGATE ST,-122.298127625125,47.5863271741858,1
18TH AVE NW AND NW 87TH ST,-122.38002339621599,47.692420824982996,1
ALASKAN WY VI NB BETWEEN BATTERY ST TUNNEL NB AND BATTERY ST TUN ON RP,,,0
RAINIER AVE S BETWEEN 39TH S AVE S AND 42ND AVE S,-122.282135310166,47.554708454856794,1
JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,-122.329091857964,47.602751567584704,1
LAKE WASHINGTON BLVD E BETWEEN E MADISON ST AND ARBORETUM DR E,-122.292989834767,47.6271913620752,1
1ST AVE NW BETWEEN DEAD END 2 AND NW 103RD ST,-122.357869509297,47.703287139583,1
40TH AVE SW AND SW ALASKA ST,-122.38281651430401,47.5610580985736,1
BELLEVUE AVE BETWEEN E PINE ST AND E OLIVE ST,-122.326795853698,47.6157799967299,1
35TH AVE SW AND SW ANDOVER N ST,-122.376150246154,47.568356808815786,1
HARBOR AVE SW BETWEEN ALKI AVE SW AND SW CALIFORNIA PL,-122.38425234954501,47.5946177947326,1
15TH AVE NE AND NE 55TH ST,-122.311881344463,47.6685399956098,1
4TH AVE S BETWEEN 4TH AVE AND S WASHINGTON ST,-122.328954476825,47.60133187130021,1
7TH AVE BETWEEN UNION ST AND PIKE ST,-122.332899191372,47.6111090903543,1
S FRINK PL BETWEEN S WASHINGTON ST AND LAKE WASHINGTON BLVD S,-122.28957115638201,47.600070056123705,1
BELL ST AND DENNY WAY,-122.33983235245199,47.618540125961296,1
YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,-122.327685992293,47.60171208054189,1
FAIRVIEW AVE N BETWEEN ROY ST AND VALLEY ST,-122.334344335648,47.6254433671989,1
DELRIDGE WAY SW BETWEEN SW MYRTLE ST AND SW ORCHARD ST,-122.361014916682,47.5385507842185,1
4TH AVE S BETWEEN S STACY ST AND S LANDER ST,-122.32905596148399,47.58085270623901,1
S GRAHAM ST BETWEEN 38TH AVE S AND 39TH AVE S,-122.28410417208099,47.546032123214594,1
STONE WAY N AND N 40TH ST,-122.34243924105101,47.6553828764201,1
10TH AVE SW AND SW BARTON ST,-122.34799151962099,47.5209854237532,1
5TH AVE BETWEEN PIKE ST AND PINE ST,-122.336029062407,47.6111749274888,1
24TH AVE NE AND LAKE CITY WAY NE,-122.301615826387,47.7045443801956,1
16TH AVE NW BETWEEN NW 73RD ST AND NW 75TH ST,-122.377854049433,47.6822798652115,1
14TH AVE NW AND NW 46TH ST,-122.373595431572,47.6622023430349,1
AURORA AVE N BETWEEN N 143RD ST AND ROOSEVELT WAY N,-122.345085292127,47.733063458143995,1
ELLIOTT AVE W AND W MERCER PL,-122.368356997693,47.6265845203862,1
E ALDER ST BETWEEN 11TH AVE AND 12TH AVE,-122.317443187384,47.6043591030431,1
CALIFORNIA AVE SW AND SW COLLEGE ST,-122.38647901769,47.582995269646304,1
N 145TH ST BETWEEN AURORA AVE N AND MIDVALE AVE N,-122.34455053703998,47.7341288604663,1
16TH AVE SW BETWEEN SW FINDLAY ST AND SW MORGAN ST,-122.35483730700399,47.54832347275471,1
NW 54TH ST AND NW MARKET ST,-122.394509011161,47.668647938881996,1
AURORA AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,-122.343981579262,47.622607324560796,1
M L KING JR ER WAY S AND S CLOVERDALE ST,-122.279013423129,47.526117249951106,1
4TH AVE BETWEEN JAMES ST AND CHERRY ST,-122.33062369597602,47.60358938570421,1
E DENNY WAY BETWEEN 11TH AVE AND 12TH AVE,-122.317562617498,47.6187637305668,1
44TH AVE SW AND SW ADMIRAL WAY,-122.387859653456,47.581179859607296,1
NE 75TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,-122.28995313601999,47.6830477140104,1
1ST AV S BR SB BETWEEN POINT B AND POINT A,-122.33479087749399,47.5419392886924,1
S ROYAL BROUGHAM WAY BETWEEN 3RD AVE S AND 4TH AVE S,-122.329444153718,47.5923942707055,1
16TH AVE NE BETWEEN NE 65TH ST AND NE 68TH ST,-122.31087645201099,47.6766903467842,1
51ST AVE S AND RENTON AVE S,-122.27002091736999,47.51715140586951,1
DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,-122.34236643866699,47.6226383800422,1
2ND AVE SW AND OLSON PL SW,-122.33630121768299,47.521243887387286,1
DENNY WAY AND WESTLAKE AVE,-122.338484568197,47.618534269010404,1
AURORA AVE N AND N 88TH N ST,-122.34454776101299,47.69273738020001,1
LINDEN AVE N AND N 42ND ST,-122.348518882814,47.657744535632496,1
3RD AVE NW AND NW 50TH ST,-122.360800075848,47.6650122801518,1
39TH AVE NE BETWEEN NE 57TH ST AND NE 60TH ST,-122.28577453835699,47.671231881861495,1
W GOVERNMENT WAY BETWEEN 34TH AVE W AND 35TH AVE W,-122.40157965560101,47.658895044175,1
RAINIER AVE S BETWEEN S OREGON ST AND S ALASKA ST,-122.287545872847,47.5617588516455,1
AURORA AVE N AND N 87TH ST,-122.34453913901501,47.6920117905659,1
MARINE VIEW DR SW BETWEEN SW OCEAN VIEW DR AND 35TH AVE SW,-122.377817244835,47.4995661194413,1
ROOSEVELT WAY NE BETWEEN NE 127TH ST AND NE 130TH S ST,-122.321966295435,47.722157752632704,1
5TH AVE NE BETWEEN WEEDIN PL NE AND NE 71ST ST,-122.322855792586,47.6797998818658,1
WESTERN AV OFF RP BETWEEN ALASKAN WY VI NB AND BELL ST,,,0
5TH AVE NE AND NE 40 UPPER ST,-122.32350316929501,47.655824633676794,1
RAINIER AVE S AND S HENDERSON ST,-122.269986039452,47.5233072678934,1
1ST AVE BETWEEN BLANCHARD ST AND BELL ST,-122.34586310962901,47.6129908142072,1
SWIFT AVE S AND S EDDY ST,-122.306094176917,47.5454098305527,1
EAST MARGINAL WAY S BETWEEN XW ALASKA AND S HUDSON ST,-122.339416467912,47.55847119187121,1
MALDEN AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,-122.313621316702,47.6236781193541,1
15TH AVE NW AND NW 85TH ST,-122.376806120507,47.69060910811561,1
NE 45TH ST BETWEEN 9TH W AVE NE AND 9TH E AVE NE,-122.31860088525299,47.6613051099506,1
AURORA AVE N BETWEEN ROY ST AND VALLEY ST,-122.34362347163099,47.625837810244704,1
BEACON WR AVE S BETWEEN S PORTLAND ST AND S CHICAGO ST,-122.28896057936599,47.5327165515564,1
ALDER ST BETWEEN 9TH AVE AND TERRY AVE,-122.32223816484199,47.60364595722661,1
GREENWOOD AVE N AND N 87TH ST,-122.355320845517,47.6924184377565,1
15TH AVE W AND W WHEELER ST,-122.37615967740601,47.640678987998704,1
BEACH DR SW BETWEEN 48TH AVE SW AND DEAD END,-122.39615701648701,47.5388567674183,1
15TH AVE NW BETWEEN NW 77TH ST AND NW 80TH ST,-122.376789697716,47.685968209637096,1
S HAZEL ST BETWEEN 65TH AVE S AND 66TH AVE S,-122.251831692545,47.5053974802034,1
8TH AVE S AND S DEARBORN ST,-122.32245866289101,47.595831166617295,1
7TH AVE AND JAMES ST,-122.326970314754,47.6046251793858,1
21ST AVE NE BETWEEN NE 50TH ST AND NE 52ND ST,-122.305546840424,47.6656794351745,1
AIRPORT WAY S BETWEEN S LUCILE ST AND CORSON AVE S,-122.320373645766,47.552720592908706,1
PINE ST BETWEEN 5TH AVE AND 6TH AVE,-122.335930273468,47.6119035165331,1
DELRIDGE WAY SW BETWEEN SW KENYON ST AND SW THISTLE ST,-122.360450525448,47.5300787522433,1
TAYLOR AVE N AND THOMAS ST,-122.346296414204,47.620902725874394,1
VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,-122.335087001946,47.62577678511249,1
NW CARKEEK PARK RD BETWEEN POINT B AND POINT C,-122.36536338091,47.710174549319106,1
DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,,,0
23RD AVE BETWEEN E TERRACE ST AND E JEFFERSON ST,-122.302764352927,47.605631576730396,1
20TH AVE NW AND NW 57TH ST,-122.382133560001,47.670180101805705,1
AURORA AVE N AND N 50 UPPER ST,-122.347311163503,47.6650091050416,1
MINOR AVE BETWEEN UNIVERSITY ST AND UNION ST,-122.32643557095501,47.6124511837996,1
5TH AVE N AND ROY ST,-122.34756482116,47.6254229413903,1
N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,-122.350547802411,47.6506255016032,1
2ND AVE AND MADISON ST,-122.335129273106,47.605159321435,1
NE 85TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,-122.289999055992,47.6902005804698,1
2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,-122.34240260440001,47.6121174985997,1
SW ADMIRAL WAY BETWEEN WALNUT AVE SW AND 41ST AVE SW,-122.383574446987,47.58117287593139,1
DEXTER AVE N BETWEEN GARFIELD N ST AND HAYES ST,-122.342283351523,47.6336931487632,1
NE 45TH ST BETWEEN NE 45TH ST RP AND MONTLAKE BLVD NE,-122.298860042805,47.661222231174,1
WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,-122.354026054809,47.6166427112994,1
BELL ST BETWEEN 1ST AVE AND 2ND AVE,-122.346084540499,47.6137064672016,1
JAMES ST AND TERRY AVE,-122.323641157932,47.606018396688214,1
EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,-122.35426149486099,47.6173657659142,1
RAVENNA AVE NE AND NE 68TH ST,-122.30385817605301,47.677621345918595,1
EASTLAKE AVE E BETWEEN E NEWTON ST AND E BOSTON ST,-122.32589712569799,47.6375054113317,1
DENNY WAY BETWEEN STEWART ST AND MELROSE AVE,-122.329292105679,47.6184493537895,1
HIGHLAND PARK WAY SW AND SW HOLDEN N ST,-122.34707012885,47.534077845871,1
4TH AVE AND UNIVERSITY ST,-122.334866328699,47.6082279219945,1
JAMES ST BETWEEN 2ND AVE AND 3RD AVE,-122.331965705832,47.602536672158,1
NE 92ND ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,-122.318958060902,47.6958420645594,1
SAND POINT WAY NE BETWEEN NE 107TH ST AND NE 110TH ST,-122.279725599327,47.7079643942565,1
ALASKAN WY VI SB BETWEEN BATTERY ST TUNNEL SB AND ELLIOTT AV ON RP,,,0
1ST AVE S AND EAST MARGINAL WAY S,-122.33430913225901,47.5482713833211,1
14TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,-122.314158835897,47.607118602341394,1
1ST AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST,-122.334197242989,47.5871675474987,1
1ST AVE NE AND NE 80TH ST,-122.328332867624,47.6868500652403,1
QUEEN ANNE AVE N BETWEEN BOSTON ST AND MCGRAW ST,-122.356919302075,47.638989178092295,1
S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,-122.334800053911,47.598292818455896,1
10TH AVE E BETWEEN E NEWTON ST AND E BOSTON ST,-122.32007556941299,47.637826143664206,1
S KENNY ST BETWEEN 21ST AVE S AND 22ND S AVE S,-122.30572762455799,47.5495672915604,1
3RD AVE AND BLANCHARD ST,-122.34349377171101,47.6139361067601,1
11TH AVE NE AND NE 125TH ST,-122.31617379116301,47.7194368746757,1
6TH AVE NW AND NW 80TH ST,-122.36332585191201,47.6869377898346,1
BROADWAY AND E HOWELL ST,-122.32083582944999,47.617571289445,1
E REMINGTON CT BETWEEN 13TH AVE AND 14TH AVE,-122.314824423365,47.6055587641636,1
ELLIOTT AVE AND WALL ST,-122.350465546695,47.61336696327821,1
HOWELL ST BETWEEN OLIVE WAY AND 9TH AVE,-122.333645393016,47.61445321792,1
S SPOKANE SR ST BETWEEN 1ST AVE S AND 2ND AVE S,-122.333100208964,47.5714002187134,1
5TH AVE S AND S HOLGATE ST,-122.327540507552,47.5861754761916,1
1ST AVE AND UNIVERSITY ST,-122.338197015594,47.606835004028,1
NE 127TH ST BETWEEN 26TH AVE NE AND 27TH AVE NE,-122.29979711819401,47.7211153386901,1
3RD AVE NE BETWEEN NE NORTHGATE WAY AND NE 112TH ST,-122.325967802443,47.7091052369037,1
MERIDIAN AVE N BETWEEN N NORTHGATE WAY AND N 112TH ST,-122.33400096804,47.7091165782775,1
NW MARKET ST BETWEEN 28TH AVE NW AND NW 54TH ST,-122.39368365408801,47.6686513972294,1
2ND AV ET S AND S JACKSON ST,-122.329678542095,47.599197931347504,1
35TH AVE SW AND SW AVALON WAY,-122.37618931768101,47.56407659830421,1
STEWART ST BETWEEN MINOR AVE AND YALE AVE,-122.33142898504101,47.617941647389706,1
ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,-122.351867341182,47.61419549029471,1
WEST SEATTLE BR WB BETWEEN HARBOR AV SW OFF RP AND SW ADMIRAL WY OFF RP,-122.36633022905,47.57157606644171,1
REPUBLICAN ST BETWEEN MINOR AVE N AND PONTIUS AVE N,-122.33236117322399,47.623117785166905,1
N 36TH ST BETWEEN FREMONT AVE N AND FREMONT LN N,-122.34959860208201,47.6512982012925,1
42ND AVE SW AND SW FINDLAY ST,-122.38557738806401,47.552091165526,1
LEE ST BETWEEN 1ST AVE N AND TOWER PL,-122.355379368083,47.6310000024063,1
38TH AVE S AND S DAKOTA ST,-122.28499712624,47.566177227090904,1
M L KING JR WR WAY S AND S OTHELLO ST,-122.281293190694,47.5370423043785,1
BROAD ST EB OFF RP BETWEEN BROAD ST AND MERCER SR ST,,,1
20TH AVE S BETWEEN S NYE PL AND S CHARLES ST,-122.30620617372101,47.594852245274296,1
BOREN AVE AND JEFFERSON ST,-122.321877154303,47.60576976759941,1
RAINIER AVE S BETWEEN S MORGAN ST AND S WARSAW ST,-122.27374105803601,47.54381501802651,1
8TH AVE NE BETWEEN NE 106TH ST AND NE NORTHGATE WAY,-122.320532537554,47.7072126455455,1
ROOSEVELT WAY NE AND NE 80TH ST,-122.3175526737,47.686732128381394,1
MCGRAW ST BETWEEN DEXTER AVE N AND WAVERLY PL N,-122.34378008716,47.639576150368214,1
BURKE AVE N AND N NORTHLAKE WAY,-122.33516875687201,47.6468729125281,1
2ND AVE SW BETWEEN OLSON PL SW AND DEAD END,-122.336028117281,47.520426644044285,1
AURORA AVE N BETWEEN N 104TH ST AND N NORTHGATE WAY,-122.344689805249,47.704687723976406,1
WALLINGFORD AVE N BETWEEN N 92ND ST AND N 95TH ST,-122.336505965776,47.696867775738,1
24TH AVE E BETWEEN E THOMAS ST AND E HARRISON ST,-122.30117256101101,47.6223124559454,1
PIKE ST BETWEEN 6TH AVE AND 7TH AVE,-122.33390877446699,47.611374357126714,1
CALIFORNIA AVE SW BETWEEN SW SPOKANE ST AND SW MANNING ST,-122.386765460295,47.5716377661823,1
10TH AVE E AND E JOHN ST,-122.319539292467,47.61991719995629,1
SW HOLDEN ST BETWEEN 18TH AVE SW AND 19TH AVE SW,-122.35794893997601,47.5336865600149,1
BEACON WR AVE S AND S OTHELLO ST,-122.293168770656,47.5367615451635,1
13TH AVE NW AND NW 85TH ST,-122.37276283282101,47.690626542922004,1
E UNION ST BETWEEN 16TH AVE AND 17TH AVE,-122.310823238213,47.6129067693717,1
PIKE PL BETWEEN PIKE ST AND POST AL,-122.340629418784,47.60872261698261,1
S MASSACHUSETTS ST BETWEEN DEAD END AND 12TH AVE S,-122.317591801765,47.5884365065024,1
NE 50TH ST BETWEEN 7TH AVE NE AND 8TH AVE NE,-122.320124410509,47.6649541083373,1
10TH AVE NW BETWEEN NW 67TH ST AND NW 70TH W ST,-122.369814837866,47.678660574942704,1
25TH AVE SW AND SW BARTON ST,-122.36454783752501,47.521023292389,1
7TH AVE NE AND NE 50TH ST,-122.320702903796,47.664957731244,1
STURGUS AVE S BETWEEN S JUDKINS ST AND S ATLANTIC ST,-122.31177437748,47.5908349704883,1
17TH SB AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,-122.30970336876801,47.66215836868879,1
NE NORTHGATE WAY BETWEEN 5TH AVE NE AND 8TH AVE NE,-122.32192040625601,47.7085857930943,1
RAINIER AVE S AND S WELLER ST,-122.312759951081,47.5974916350313,1
RAINIER AVE S AND S COLLEGE N ST,-122.301809650973,47.5831452635027,1
11TH AVE BETWEEN E PINE ST AND E OLIVE ST,-122.318168828644,47.6158370316344,1
BELLEVUE AVE E AND E THOMAS ST,-122.32657896253099,47.620830502170286,1
BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,-122.34306393256,47.614268253346786,1
30TH AVE S BETWEEN S CHARLES ST AND S NORMAN ST,-122.293338173997,47.593874543858796,1
M L KING JR WAY AND E CHERRY ST,-122.296254307144,47.60799662365851,1
31ST AVE W AND W SMITH ST,-122.396985222974,47.641155498256104,1
6TH AVE AND SENECA ST,-122.33199536332,47.6084435648745,1
BEACON ER AVE S AND S EDDY ST,-122.30003794424,47.5454058424246,1
CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,-122.350187706149,47.6161330735299,1
NW 73RD ST BETWEEN 6TH AVE NW AND 7TH AVE NW,-122.363918940616,47.6817844645815,1
SW TRENTON ST BETWEEN 9TH AVE SW AND 10TH AVE SW,-122.34737303777901,47.5246483084142,1
ALASKAN WAY AND MARION ST,-122.337787545632,47.60306058272921,0
PHINNEY AVE N BETWEEN N 120TH ST AND N 122ND ST,-122.354213256311,47.7168766736732,1
EAST MARGINAL WAY S BETWEEN S FRONT ST AND S MICHIGAN ST,-122.33216200110901,47.5453881321034,1
M L KING JR WAY AND E DENNY WAY,-122.29611633323,47.6188993315131,1
15TH AVE E AND E JOHN ST,-122.31271894882299,47.619967297987095,1
E JAMES WAY BETWEEN BROADWAY AND E CHERRY ST,-122.319753519634,47.6076451186541,1
PHINNEY AVE N AND N 36TH ST,-122.354474745401,47.652245963393,1
PIKE ST BETWEEN 7TH AVE AND 8TH AVE,-122.332798948334,47.6118384625039,1
45TH AVE SW BETWEEN SW MASSACHUSETTS ST AND SW HOLGATE ST,-122.389011864429,47.5874521876935,1
5TH AVE AND COLUMBIA ST,-122.330493841715,47.6051261515069,1
5TH AVE BETWEEN PINE ST AND OLIVE WAY,-122.336937473184,47.612167617801596,1
2ND AVE BETWEEN BATTERY ST AND WALL ST,-122.347420353508,47.6150849212227,1
CORSON AVE S BETWEEN S SHELTON ST AND S HUDSON ST,-122.318205437003,47.5575202098787,1
FRANKLIN AVE E BETWEEN E GARFIELD ST AND E BLAINE ST,-122.324294901558,47.63436176855311,1
I5 SB - W SEATTLE BR RP AND WEST SEATTLE BR WB,-122.322610079014,47.57171304314079,1
N 145TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,-122.35491699664301,47.7341302284458,1
E JOHN ST AND E JOHN SR ST,-122.313503750016,47.6199623373277,1
25TH AVE NE BETWEEN NE 60TH ST AND NE 65TH ST,-122.30064519166001,47.6739607240139,1
14TH AVE NW AND NW 60TH ST,-122.37357987157,47.6723575448647,1
N 74TH ST BETWEEN 1ST AVE NW AND GREENWOOD AVE N,-122.356641123572,47.682554714914,1
VINE ST BETWEEN 5TH AVE AND DENNY WAY,-122.345805726306,47.6182354036609,1
26TH AVE SW AND SW NEVADA ST,-122.36547225693701,47.565449345372,1
EAST MARGINAL WAY S BETWEEN S RIVER ST AND S BRIGHTON ST,-122.327480547472,47.5426302020281,1
NE 80TH ST BETWEEN 4TH AVE NE AND 5TH AVE NE,-122.323640619748,47.6867954091976,1
ROOSEVELT WAY NE BETWEEN NE 97TH ST AND NE 98TH ST,-122.317649513538,47.699924029833404,1
DEXTER AVE N AND LEE ST,-122.342288917147,47.6314107813912,1
CALIFORNIA AVE SW AND SW SULLIVAN ST,-122.387398085366,47.5281762944332,1
15TH AVE W BETWEEN W BLAINE ST AND W HOWE ST,-122.37613581336201,47.6353862504601,1
1ST AVE S BETWEEN S WALKER ST AND S STACY ST,-122.334199284487,47.582938394777,1
8TH AVE NE AND NE 125TH ST,-122.32086270093201,47.7194677535368,1
LAKE CITY WAY NE BETWEEN NE 98TH ST AND NE 100TH ST,-122.30293509478099,47.7007215063972,1
NE MAPLE LEAF PL BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,-122.325641658915,47.6809430129341,1
1ST AVE S BETWEEN SW MICHIGAN ST AND WEST MARGINAL WAY S,-122.33450276459601,47.539605662376005,1
33RD AVE NE BETWEEN NE 120TH ST AND NE 123RD ST,-122.292817946269,47.7164355815186,1
LAKE CITY WAY NE BETWEEN NE 137TH ST AND NE 140TH ST,-122.29228074438801,47.7291997401695,1
42ND AVE S AND S CLOVERDALE ST,-122.28080361757601,47.5261037975097,1
22ND AVE S AND S PLUM ST,-122.30423682293899,47.5854993016669,1
21ST AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,-122.30516475558201,47.5889908368306,1
S DIRECTOR ST BETWEEN 5TH AVE S AND 7TH W AVE S,-122.326956344037,47.522268035390994,1
40TH AVE S AND S HOLLY PARK DR,-122.281911301328,47.536189091208804,1
MARY AVE NW AND NW 95TH ST,-122.37544657569299,47.69788716587711,1
15TH AVE NE BETWEEN NE 143RD ST AND NE 145TH ST,-122.31273633163,47.733037408772795,1
WOODLAND PARK AVE N AND N 43RD N ST,-122.344579372647,47.6595751929652,1
MALDEN AVE E BETWEEN E MERCER ST AND E ROY ST,-122.313603636373,47.6247600557502,1
DELRIDGE WAY SW AND SW HOLDEN ST,-122.36042454102301,47.5336918627234,1
46TH AVE SW AND SW FINDLAY ST,-122.39109890111,47.5521659898406,1
RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,-122.28524251185699,47.5582522067054,1
WOODLAND PL N AND N 65TH ST,-122.34737378671,47.675977843648994,1
